,condition,attributes,highlightedAttributes,callout,images,packageNames,incentiveIds,title,videos,accountId,link,model,modelCode,uuid,inventoryButtons,offSite,fuelType,optionCodes,classification,status,type,pricing.retailPrice,pricing.dPrice,pricing.vehicle.category,pricing.ePriceStatus
0,New,"[{'name': 'exteriorColor', 'label': 'Exterior Color', 'value': 'Sarge Green', 'normalizedValue': 'Green', 'labeledValue': 'Sarge Green Exterior'}, {'name': 'interiorColor', 'label': 'Interior Color', 'value': 'Black', 'normalizedValue': 'Black', 'labeledValue': 'Black Interior'}, {'name': 'stockNumber', 'label': 'Stock Number', 'value': '230040', 'labeledValue': 'Stock #: 230040 '}, {'name': 'vin', 'label': 'VIN', 'value': '1C6JJTEG9PL506595', 'labeledValue': '1C6JJTEG9PL506595 '}, {'name': 'normalEngine', 'label': 'Engine', 'value': '3.6L V-6', 'labeledValue': '3.6L V-6 Engine'}, {'name': 'normalFuelType', 'label': 'Fuel Type', 'value': 'Gasoline', 'labeledValue': 'Gasoline '}, {'name': 'fuelEconomy', 'label': 'MPG Range', 'value': '17/22', 'labeledValue': '17/22 mpg City/Hwy'}, {'name': 'normalDriveLine', 'label': 'Drive Line', 'value': '4WD', 'labeledValue': '4WD '}, {'name': 'normalTransmission', 'label': 'Transmission', 'value': 'Automatic', 'labeledValue': 'Automatic '}]","[{'name': 'fuelType', 'label': 'Fuel Type (SRP and VDP) ', 'value': 'Gasoline', 'labeledValue': 'Gasoline '}]",[],"[{'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '0', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1633/5a1c055b9e6832f66f61e3aa73432d29x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '1', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1362/cae3b7ad95c3b0759d31ca02fc8ff2c1x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '2', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1638/4784e0a989f6dc989fc048e915ac7b9cx.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '3', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0516/d6992e374a3df181f2711d9786a0f3f1x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '4', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1558/2169ab97a4a5b0071342bbc1d1a1f637x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '5', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1845/ce5cbaf4b7f3088f3d72c2b47c8ef5f0x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '6', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0302/05b1d9a9445659a8de4b32c669bae0e1x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '7', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0816/1ecc04c38fcf9689b3eb971ffc950280x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '8', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0628/ba37a9d907d300d8250e2f39a09f5017x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '9', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0349/bd314ba7bfd1b33a146a8513043f57ebx.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '10', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0757/366dc26602a8651da8ef6f5b2732c372x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '11', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1342/27442b9e398049e4443be9ace924d404x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '12', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0246/59617997bb916a411def6a257488f50cx.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '13', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0811/9509b9ff4f65d50f8e515775b94cb4c6x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '14', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0775/1e6210ed4f7a5d87f6896e41c3f6e799x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '15', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0813/92eb1d4425f3a2f667472e2da6c9778cx.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '16', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1613/37df6498669cecb6d4a14b6670e5e8a0x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '17', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0235/ffead772aa2d8ba7503f530860ac9d93x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '18', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0884/530e17cd7b101ec50f0507ddaed84b44x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '19', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0648/888e62424992df44ab0bfc29c9a4daf2x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '20', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/1832/ee4e331074f7417f07e88239425bdde5x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '21', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0897/e1bf9ace6a040105b5433d3c66d85a79x.jpg'}, {'alt': '2023 Jeep Gladiator MOJAVE 4X4 Sport Utility', 'id': '22', 'title': '2023 Jeep Gladiator MOJAVE 4X4', 'uri': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0149/1ff3a02721584e23afde54806e5075b5x.jpg'}]","['Body Color 3-Piece Hard Top', 'Transmission: 8-Speed Automatic', 'Leather Trimmed Bucket Seats', 'LED Lighting Group', 'Safety Group', 'Cold Weather Group', 'Trailer Tow Package', ""Smoker's Group""]","['coastlinechryslerdodgejeepramcllc_dd64b7a8ac1818c50461cffd5b6732bf', 'coastlinechryslerdodgejeepramcllc_d074d10eac1834444948e59a56c6d0d9', 'coastlinechryslerdodgejeepramcllc_d316603fac181ba1156cc5501e150f52', 'coastlinechryslerdodgejeepramcllc_d5d00f2aac181ba1156cc55089206e04', 'coastlinechryslerdodgejeepramcllc_87d2f680ac1853b1725e06e1c074455e']","['2023 Jeep', 'Gladiator MOJAVE 4X4 Sport Utility']",[],coastlinechryslerdodgejeepramcllc,/new/Jeep/2023-Jeep-Gladiator-c47461ab0a0e081d14e53636857f26c0.htm,Gladiator,JTJH98,c47461ab0a0e081d14e53636857f26c0,"[{'inventoryType': 'both', 'inventoryClassification': 'all', 'device': 'both', 'btnHref': '/vehiclelead-form.htm?itemId=c47461ab0a0e081d14e53636857f26c0&vehicleId=c47461ab0a0e081d14e53636857f26c0', 'btnStyle': 'primary', 'btnTarget': 'dialog', 'btnClasses': 'dialog cst-image', 'btnAttributes': {'data-width': '375'}, 'btnLabel': 'Unlock Your Price', 'btnDisabled': False, 'image': 'https://pictures.dealer.com/c/coastlinechryslerdodgejeepramcllc/0232/0c11a4f09b6768bb171535d996e010bbx.jpg', 'showOnListings': True, 'showOnDetails': True, 'inventoryStatus': 'ALL'}]",False,Gasoline,"['5I4', 'CDB', 'CU3', '58D', '5I8', 'CDH', 'JRQ', 'TW2', 'Z1E', '594', 'RS2', '1AA', '595', 'BC1', 'DFT', 'RS3', 'CUK', 'XNQ', 'MYF', '5ZB', 'MHZ', '4H4', 'CUR', '2TD', 'RC4', 'RSD', 'SUD', 'RSF', 'WLZ', 'SDU', 'CUY', 'JCB', 'RSK', '5ZR', 'JT6', 'RSM', 'RSR', 'CF3', 'RSU', 'RSX', 'BCZ', 'YAA', 'CVM', 'CVP', 'GNC', 'RTB', '24D', 'LHA', 'CVW', 'GNK', 'RTF', 'LHD', 'CFN', 'DHN', 'CWA', 'PPL', 'CG3', 'RTQ', 'XPF', 'SFD', 'ABR', 'RDD', '5L3', 'CWP', 'ZTZ', 'RE8', 'NMC', 'CWX', 'HAB', 'RDZ', 'SGD', 'AD6', 'JEM', 'CGX', 'XAA', 'XAC', 'JEX', 'CHD', 'RF5', 'DJF', 'ADE', 'RF7', 'XAN', 'TZJ', 'XRB', 'SHA', 'JFJ', 'ZEY', 'SHF', 'MM3', 'SHH', 'JWA', 'RFL', '5N6', 'RFP', 'XBM', 'XBN', 'HT3', 'AEK', 'AEL', 'XSC', 'CJ1', 'XCA', '605', 'MNA', 'JHA', 'YEP', 'GBB', 'W1A', 'XCT', 'JHF', '171', 'ZXK', 'YFD', 'DMF', 'CKE', 'AWS', 'CKF', 'X9', 'XE4', 'GCB', 'LMG', 'GCD', 'GCF', 'XE9', 'CKT', 'QGG', 'JJ2', 'GTB', 'XEF', 'XEE', '4NU', 'JJA', 'NAS', 'YGN', 'JJB', 'XF3', 'CLM', 'XEQ', 'XF2', 'CLP', 'WD3', 'JJJ', 'XFC', 'LNV', '875', '997', 'XFH', 'ZJJ', 'JKA', 'HGA', 'AJ1', 'XG7', 'PGG', 'X72', 'X71', 'JKV', 'XGD', 'ERC', 'X79', 'XGM', 'GFA', 'GFD', 'UAQ', 'JLN', 'MBA', 'LPS', 'JLP', 'MBC', 'X81', 'MRU', 'X83', '894', 'X82', 'LPY', '6US', 'X85', 'LPX', 'X84', 'X86', 'X88', 'JMA', 'X8A', 'GX4', 'XHR', 'X8J', 'XHZ', 'X8M', 'X92', 'GXD', 'X8S', 'MSX', 'X93', 'X8U', 'X8T', 'X8W', 'BNB', 'X8Y', 'DRF', 'BNG', 'X8Z', 'NF5', 'GXM', 'BNK', 'BNM', 'X9B', 'DBA', 'LAX', 'LAZ', 'LAY', 'X9E', 'BNS', 'GXX', 'X9H', 'XJ8', 'BNT', 'MDA', 'X9N', 'LBB', 'X9M', 'jeepwave_badge', 'XJC', 'XJG', 'TBB', 'XJF', 'DSH', 'LSA', 'DSM', 'TBN', 'CAC', 'C1A', 'LCL', 'MF4', 'LCT', 'LCX', 'CS2', 'JPH', 'JPM', 'CBF', 'NHA', 'BPT', 'LDB', 'MVU', '4UQ', 'JPY', 'NHM', 'SBA', 'MG1', 'NHS', 'MFR', 'CSH', 'LE4', 'R09', 'XLN', 'CSM', 'CSN', 'BR1', 'JA8', 'CSR', 'CSU', 'CSV', '4EX', 'BAL', 'XMF', 'APA', 'JAJ', 'SCC', 'RAA', 'JAL', 'ST8', 'MH4', 'NZE', 'PLX9', 'PL', '905']",primary,1,2,"$68,390","[{'label': 'MSRP', 'type': 'MIDDLE', 'typeClass': 'msrp', 'value': '$68,390'}, {'isDiscount': True, 'label': 'Dealer Discount', 'type': '-', 'typeClass': 'ABCRule', 'value': '$6,839'}, {'label': 'Sale Price', 'type': 'TOTAL', 'typeClass': 'internetPrice', 'value': '$61,551'}, {'label': 'Offers', 'type': 'SICNI', 'typeClass': 'SICRule', 'value': '$10,259'}, {'isFinalPrice': True, 'label': 'Final Price', 'type': 'SIF', 'typeClass': 'SIFRule', 'value': '$51,293'}, {'label': 'Conditional Offers', 'type': 'SICCNI', 'typeClass': 'SICCRule', 'value': '$500'}, {'label': 'Conditional Final Price', 'type': 'SICF', 'typeClass': 'SICFRule', 'value': '$50,793'}]",AUTO,NON_APPLICABLE
